Year,Month,Source,Producto,Etiqueta,Tamaño,Color,Cajas,Kilos,Importe_Venta
2024,Septiembre,bod,Morron ,CEDRAL,SM,,1,0.0,0.0
2024,Septiembre,bod,Pepino,GENERICA,XL,,33,0.0,0.0
2024,Septiembre,bod,Serrano,SIN ETIQUETA,SIN TAMAÑO,,0,31.0,0.0
2024,Septiembre,bod,Tomate Bola,BI SELECT,3 X 4,,105,0.0,0.0
2024,Septiembre,bod,Tomate Bola,GENERICA,3 X 4,,736,0.0,0.0
2024,Septiembre,bod,Tomate Bola,TOMATOES ,3 X 4,,1230,0.0,0.0
2024,Septiembre,bod,Tomate Bola,GENERICA,4 X 4,,302,0.0,0.0
2024,Septiembre,bod,Tomate Bola,LA HACIENDA,4 X 4,,9,0.0,0.0
2024,Septiembre,bod,Tomate Bola,TOLIN,4 X 4,,6,0.0,0.0
2024,Septiembre,bod,Tomate Bola,TOMATOES ,4 X 4,,1039,0.0,0.0
2024,Septiembre,bod,Tomate Bola,BI SELECT,4 X 5,,2,0.0,0.0
2024,Septiembre,bod,Tomate Bola,CAMPO REAL,4 X 5,,56,0.0,0.0
2024,Septiembre,bod,Tomate Bola,LA HACIENDA,4 X 5,,2,0.0,0.0
2024,Septiembre,bod,Tomate Bola,TOLIN,4 X 5,,16,0.0,0.0
2024,Septiembre,bod,Tomate Bola,BI SELECT,5 X 5,,150,0.0,0.0
2024,Septiembre,bod,Tomate Bola,LA HACIENDA,5 X 5,,16,0.0,0.0
2024,Septiembre,bod,Tomate Bola,TOLIN,5 X 5,,62,0.0,0.0
2024,Septiembre,bod,Tomate Bola,AGROFRESH,5 X 6,,60,0.0,0.0
2024,Septiembre,bod,Tomate Bola,AMOS,5 X 6,,62,0.0,0.0
2024,Septiembre,bod,Tomate Bola,CAMPO REAL,5 X 6,,246,0.0,0.0
2024,Septiembre,bod,Tomate Bola,LA HACIENDA,5 X 6,,1,0.0,0.0
2024,Septiembre,bod,Tomate Bola,TOLIN,5 X 6,,2,0.0,0.0
2024,Septiembre,bod,Tomate Bola,TOMATOES ,5 X 6,,10,0.0,0.0
2024,Septiembre,bod,Tomate Bola,AMOS,6 X 7,,13,0.0,0.0
2024,Septiembre,bod,Tomate Bola,KALIROY,6 X 7,,13,0.0,0.0
2024,Septiembre,bod,Tomate Cherry,BULK GRAPE TOMATO,SIN TAMAÑO,,4,0.0,0.0
2024,Septiembre,bod,Tomate Cherry,GENERICA,SIN TAMAÑO,,3,0.0,0.0
2024,Septiembre,bod,Tomate Cherry,SIN ETIQUETA,SIN TAMAÑO,,1,0.0,0.0
2024,Septiembre,bod,Tomate Saladete,BIG TOM,LG,,44,0.0,0.0
2024,Septiembre,bod,Tomate Saladete,BLACK JACK,LG,,15,0.0,0.0
2024,Septiembre,bod,Tomate Saladete,DOÑA ESTHER,LG,,62,0.0,0.0
2024,Septiembre,bod,Tomate Saladete,DOUBLE D,LG,,130,0.0,0.0
2024,Septiembre,bod,Tomate Saladete,DUNE FIELD,LG,,35,0.0,0.0
2024,Septiembre,bod,Tomate Saladete,EL BERRENDO,LG,,10,0.0,0.0
2024,Septiembre,bod,Tomate Saladete,ESTRELLA,LG,,1,0.0,0.0
2024,Septiembre,bod,Tomate Saladete,PACIFIC,LG,,2,0.0,0.0
2024,Septiembre,bod,Tomate Saladete,BJ,MD,,50,0.0,0.0
2024,Septiembre,bod,Tomate Saladete,BLACK JACK,MD,,38,0.0,0.0
2024,Septiembre,bod,Tomate Saladete,DOUBLE D,MD,,6,0.0,0.0
2024,Septiembre,bod,Tomate Saladete,DUNE FIELD,MD,,30,0.0,0.0
2024,Septiembre,bod,Tomate Saladete,ESTRELLA,MD,,3,0.0,0.0
2024,Septiembre,bod,Tomate Saladete,EXCELLENT,MD,,29,0.0,0.0
2024,Septiembre,bod,Tomate Saladete,GENERICA,MD,,6,0.0,0.0
2024,Septiembre,bod,Tomate Saladete,REDLAND,MD,,26,0.0,0.0
2024,Septiembre,bod,Tomate Saladete,BIG TOM,SM,,27,0.0,0.0
2024,Septiembre,bod,Tomate Saladete,DG,SM,,43,0.0,0.0
2024,Septiembre,bod,Tomate Saladete,EL BERRENDO,SM,,1,0.0,0.0
2024,Septiembre,bod,Tomate Saladete,EL PANINO,SM,ROJO,3,0.0,0.0
2024,Septiembre,bod,Tomate Saladete,PACIFIC,SM,,39,0.0,0.0
2024,Septiembre,bod,Tomate Saladete,PACIFIC,SM,COLOR 3,2,0.0,0.0
2024,Septiembre,bod,Tomate Saladete,VIVA BAJA,SM,,88,0.0,0.0
2024,Septiembre,bod,Tomate Saladete,TORERO,SSM,,45,0.0,0.0
2024,Septiembre,bod,Tomate Saladete,BIG TOM,XL,,131,0.0,0.0
2024,Septiembre,bod,Tomate Saladete,DOUBLE D,XL,,1,0.0,0.0
2024,Septiembre,bod,Tomate Saladete,NPH,XL,,142,0.0,0.0
2024,Septiembre,bod,Tomate Saladete,EL SILLAR,XXL,,160,0.0,0.0
2024,Septiembre,bod,Tomate Saladete,GENERICA,XXL,,2,0.0,0.0
2024,Septiembre,bod,Tomate Saladete,NPH,XXL,,5,0.0,0.0
2024,Septiembre,bod,Tomate Saladete,REDLAND,XXL,,19,0.0,0.0
2024,Septiembre,bod,Tomatillo,PLASTICO,SIN TAMAÑO,,8,1153.5,0.0
2024,Septiembre,bod,Tomatillo,SIN ETIQUETA,SIN TAMAÑO,,32,440.5,0.0
2024,Octubre,bod,Cebolla ,SIN ETIQUETA,2 DA,,0,24.5,0.0
2024,Octubre,bod,Cebolla ,SIN ETIQUETA,JB SELEC,,1,20.5,0.0
2024,Octubre,bod,Cebolla ,SIN ETIQUETA,LG SEL,,2,93.0,0.0
2024,Octubre,bod,Cebolla ,SIN ETIQUETA,LM SELEC,,3,58.0,0.0
2024,Octubre,bod,Cebolla ,SIN ETIQUETA,LM SELEC,S/C,2,10.0,0.0
2024,Octubre,bod,Cebolla Morada,SIN ETIQUETA,SIN TAMAÑO,,5,80.0,0.0
2024,Octubre,bod,Cebolla amarilla,SIN ETIQUETA,SIN TAMAÑO,,1,11.0,0.0
2024,Octubre,bod,Jalapeño,SIN ETIQUETA,SIN TAMAÑO,,2,52.5,0.0
2024,Octubre,bod,Morron ,ESTRELLA,LG,,8,0.0,0.0
2024,Octubre,bod,Morron ,ESTRELLA,MD,,4,0.0,0.0
2024,Octubre,bod,Pepino,KINGDOM FRESH,LG,,7,0.0,0.0
2024,Octubre,bod,Serrano,SIN ETIQUETA,SIN TAMAÑO,,0,383.5,0.0
2024,Octubre,bod,Tomate Bola,BI SELECT,3 X 4,,65,0.0,0.0
2024,Octubre,bod,Tomate Bola,TOMATOES ,3 X 4,,118,0.0,0.0
2024,Octubre,bod,Tomate Bola,GENERICA,4 X 4,,235,0.0,0.0
2024,Octubre,bod,Tomate Bola,GREAT FARM,4 X 4,,74,0.0,0.0
2024,Octubre,bod,Tomate Bola,TOMATOES ,4 X 4,,9,0.0,0.0
2024,Octubre,bod,Tomate Bola,GENERICA,4 X 5,,92,0.0,0.0
2024,Octubre,bod,Tomate Bola,CAMPO REAL,5 X 5,,76,0.0,0.0
2024,Octubre,bod,Tomate Bola,GENERICA,5 X 5,,139,0.0,0.0
2024,Octubre,bod,Tomate Bola,GREAT FARM,5 X 5,,75,0.0,0.0
2024,Octubre,bod,Tomate Bola,TOLIN,5 X 5,,76,0.0,0.0
2024,Octubre,bod,Tomate Bola,TOMATOES ,5 X 5,,7,0.0,0.0
2024,Octubre,bod,Tomate Bola,GENERICA,5 X 6,,197,0.0,0.0
2024,Octubre,bod,Tomate Bola,GREEN LAND,5 X 6,COLOR 3,2,0.0,0.0
2024,Octubre,bod,Tomate Bola,TOMATOES ,5 X 6,,64,0.0,0.0
2024,Octubre,bod,Tomate Bola,GENERICA,6 X 6,COLOR 3,22,0.0,0.0
2024,Octubre,bod,Tomate Bola,GREEN LAND,6 X 6,3.5,1,0.0,0.0
2024,Octubre,bod,Tomate Cherry,SIN ETIQUETA,SIN TAMAÑO,,1,0.0,0.0
2024,Octubre,bod,Tomate Cherry,TOMATOES ,SIN TAMAÑO,,2,0.0,0.0
2024,Octubre,bod,Tomate Saladete,VIOLETA,1 ERA,COLOR 3,2,0.0,0.0
2024,Octubre,bod,Tomate Saladete,EL PANINO,2 DA,,144,0.0,0.0
2024,Octubre,bod,Tomate Saladete,EL PANINO,3 ERA,,4,0.0,0.0
2024,Octubre,bod,Tomate Saladete,TANQUECILLOS,HUAJI-BOLA,,4,0.0,0.0
2024,Octubre,bod,Tomate Saladete,BIG TOM,LG,,370,0.0,0.0
2024,Octubre,bod,Tomate Saladete,BLACK JACK,LG,,2,0.0,0.0
2024,Octubre,bod,Tomate Saladete,CAPY,LG,,32,0.0,0.0
2024,Octubre,bod,Tomate Saladete,DOÑA ESTHER,LG,,198,0.0,0.0
2024,Octubre,bod,Tomate Saladete,EL PANINO,LG,,57,0.0,0.0
2024,Octubre,bod,Tomate Saladete,NPH,LG,,298,0.0,0.0
2024,Octubre,bod,Tomate Saladete,PACIFIC,LG,COLOR 5,14,0.0,0.0
2024,Octubre,bod,Tomate Saladete,REDLAND,LG,,5,0.0,0.0
2024,Octubre,bod,Tomate Saladete,TANQUECILLOS,LG,,10,0.0,0.0
2024,Octubre,bod,Tomate Saladete,TOMATOES ,LG,,7,0.0,0.0
2024,Octubre,bod,Tomate Saladete,TOMVER,LG,,6,0.0,0.0
2024,Octubre,bod,Tomate Saladete,BARAJAS,MD,,8,0.0,0.0
2024,Octubre,bod,Tomate Saladete,DOÑA ESTHER,MD,,57,0.0,0.0
2024,Octubre,bod,Tomate Saladete,EL PANINO,MD,,208,0.0,0.0
2024,Octubre,bod,Tomate Saladete,GENERICA,MD,COLOR 3,34,0.0,0.0
2024,Octubre,bod,Tomate Saladete,MEXICAN TOMATOES,MD,RAYADO,66,0.0,0.0
2024,Octubre,bod,Tomate Saladete,NPH,MD,,7,0.0,0.0
2024,Octubre,bod,Tomate Saladete,PACIFIC,MD,,32,0.0,0.0
2024,Octubre,bod,Tomate Saladete,REDLAND,MD,,6,0.0,0.0
2024,Octubre,bod,Tomate Saladete,VIVA BAJA,MD,,52,0.0,0.0
2024,Octubre,bod,Tomate Saladete,EL PANINO,MIXTO ORIGINAL,,44,0.0,0.0
2024,Octubre,bod,Tomate Saladete,BARAJAS,SM,,11,0.0,0.0
2024,Octubre,bod,Tomate Saladete,BIG TOM,SM,,2,0.0,0.0
2024,Octubre,bod,Tomate Saladete,DG,SM,,70,0.0,0.0
2024,Octubre,bod,Tomate Saladete,EL BERRENDO,SM,,2,0.0,0.0
2024,Octubre,bod,Tomate Saladete,EL PANINO,SM,,105,0.0,0.0
2024,Octubre,bod,Tomate Saladete,GENERICA,SM,,85,0.0,0.0
2024,Octubre,bod,Tomate Saladete,REDLAND,SM,,1,0.0,0.0
2024,Octubre,bod,Tomate Saladete,TANQUECILLOS,SM,,13,0.0,0.0
2024,Octubre,bod,Tomate Saladete,TOMATOES ,SM,,17,0.0,0.0
2024,Octubre,bod,Tomate Saladete,BARAJAS,XL,,2,0.0,0.0
2024,Octubre,bod,Tomate Saladete,BIG TOM,XL,,124,0.0,0.0
2024,Octubre,bod,Tomate Saladete,BLACK JACK,XL,,2,0.0,0.0
2024,Octubre,bod,Tomate Saladete,EL PANINO,XL,,2,0.0,0.0
2024,Octubre,bod,Tomate Saladete,GREEN LAND,XL,COLOR 4,14,0.0,0.0
2024,Octubre,bod,Tomate Saladete,NPH,XL,,103,0.0,0.0
2024,Octubre,bod,Tomate Saladete,PACIFIC,XL,COLOR 4,44,0.0,0.0
2024,Octubre,bod,Tomate Saladete,513,XXL,,2,0.0,0.0
2024,Octubre,bod,Tomate Saladete,BLACK JACK,XXL,,6,0.0,0.0
2024,Octubre,bod,Tomate Saladete,PACIFIC,XXL,,13,0.0,0.0
2024,Octubre,bod,Tomate Saladete,REDLAND,XXL,,32,0.0,0.0
2024,Octubre,bod,Tomate Saladete,TANQUECILLOS,XXL,,39,0.0,0.0
2024,Octubre,bod,Tomatillo,PLASTICO,SIN TAMAÑO,,130,2515.5,0.0
2024,Octubre,bod,Tomatillo,SIN ETIQUETA,SIN TAMAÑO,,6,11.0,0.0
2024,Noviembre,bod,Cebolla ,SIN ETIQUETA,LM MEX,,3,12.0,0.0
2024,Noviembre,bod,Cebolla ,SIN ETIQUETA,LM SELEC,,6,69.4,0.0
2024,Noviembre,bod,Cebolla ,SIN ETIQUETA,PP SELEC,,0,42.3,0.0
2024,Noviembre,bod,Cebolla Morada,SIN ETIQUETA,SIN TAMAÑO,,1,45.5,0.0
2024,Noviembre,bod,Cebolla amarilla,SIN ETIQUETA,SIN TAMAÑO,,1,46.5,0.0
2024,Noviembre,bod,Jalapeño,SIN ETIQUETA,LG,,0,11.0,0.0
2024,Noviembre,bod,Jalapeño,SIN ETIQUETA,SIN TAMAÑO,,11,332.0,0.0
2024,Noviembre,bod,Pepino,VEGETALES,XL,,1,0.0,0.0
2024,Noviembre,bod,Serrano,SIN ETIQUETA,SIN TAMAÑO,,1,77.8,0.0
2024,Noviembre,bod,Tomate Bola,GENERICA,3 X 4,,23,0.0,0.0
2024,Noviembre,bod,Tomate Bola,TOMATOES ,3 X 4,,29,0.0,0.0
2024,Noviembre,bod,Tomate Bola,AMOS,4 X 5,,14,0.0,0.0
2024,Noviembre,bod,Tomate Bola,TOMATOES ,4 X 5,,262,0.0,0.0
2024,Noviembre,bod,Tomate Bola,CAMPO REAL,5 X 5,,128,0.0,0.0
2024,Noviembre,bod,Tomate Bola,GENERICA,5 X 5,,6,0.0,0.0
2024,Noviembre,bod,Tomate Bola,TOMATOES ,5 X 5,,260,0.0,0.0
2024,Noviembre,bod,Tomate Bola,GENERICA,5 X 6,,4,0.0,0.0
2024,Noviembre,bod,Tomate Bola,GREAT FARM,5 X 6,COLOR 3,45,0.0,0.0
2024,Noviembre,bod,Tomate Bola,TOMATOES ,5 X 6,,147,0.0,0.0
2024,Noviembre,bod,Tomate Bola,CROWN JEWELS,6 X 7,,8,0.0,0.0
2024,Noviembre,bod,Tomate Cherry,GENERICA,SIN TAMAÑO,,1,0.0,0.0
2024,Noviembre,bod,Tomate Cherry,SIN ETIQUETA,SIN TAMAÑO,,1,0.0,0.0
2024,Noviembre,bod,Tomate Cherry,TOMATOES ,SIN TAMAÑO,,1,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,AMIS,1 ERA,,17,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,AMIS,1 ERA,COLOR 1,14,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,AMIS,1 ERA,COLOR 4,1,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,MAYTE,1 ERA,,25,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,BIG TOM,LG,,2,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,BLACK JACK,LG,,7,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,DOÑA ESTHER,LG,,67,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,DUNE FIELD,LG,,66,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,EL BERRENDO,LG,COLOR 5,70,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,EL PANINO,LG,,3,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,KRAF,LG,,83,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,SANDIA,LG,,34,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,YELLOWPEAK,LG,,12,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,AMIS,MD,,6,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,BLACK JACK,MD,,50,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,CORONEL,MD,,63,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,DOÑA ESTHER,MD,,141,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,DUNE FIELD,MD,,65,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,EL PANINO,MD,,133,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,GENERICA,MD,,33,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,KRAF,MD,,13,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,MAYTE,MD,,88,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,REDLAND,MD,,56,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,SANDIA,MD,,38,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,VIOLETA,MD,,50,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,VIVA BAJA,MD,,100,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,VIOLETA,PAPEL,,6,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,BIG TOM,SM,,7,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,DOÑA ESTHER,SM,,30,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,EL PANINO,SM,,38,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,KRAF,SM,,91,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,MAYTE,SM,,57,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,PACIFIC,SM,,25,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,REDLAND,SM,,26,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,VIOLETA,SM,,4,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,EXCELLENT,SSM,,89,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,SANDIA,SSM,,46,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,ALEXIS,XL,,8,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,BIG TOM,XL,,58,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,DOÑA ESTHER,XL,,37,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,EL PANINO,XL,,119,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,EXCELLENT,XL,,21,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,GENERICA,XL,,64,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,MAYTE,XL,,6,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,SANDIA,XL,,2,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,YELLOWPEAK,XL,,4,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,BLACK JACK,XXL,,56,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,DOÑA ESTHER,XXL,,51,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,DUNE FIELD,XXL,,4,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,ILIOS,XXL,,24,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,REDLAND,XXL,,28,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,SAN JAVIER,XXL,,19,0.0,0.0
2024,Noviembre,bod,Tomate Saladete,VIKINGO,XXL,,27,0.0,0.0
2024,Diciembre,bod,Cebolla ,SIN ETIQUETA,LG SEL,,0,8.0,0.0
2024,Diciembre,bod,Cebolla ,SIN ETIQUETA,LM SELEC,,1,42.0,0.0
2024,Diciembre,bod,Cebolla ,SIN ETIQUETA,PP SELEC,,5,128.0,0.0
2024,Diciembre,bod,Cebolla Morada,SIN ETIQUETA,SIN TAMAÑO,,2,51.0,0.0
2024,Diciembre,bod,Jalapeño,SIN ETIQUETA,SIN TAMAÑO,,19,604.0,0.0
2024,Diciembre,bod,Jalapeño Rojo,SIN ETIQUETA,SIN TAMAÑO,,34,807.0,0.0
2024,Diciembre,bod,Pepino,EL MOROLENSE,LARGE,,26,0.0,0.0
2024,Diciembre,bod,Pepino,GENERICA,PLAIN,,25,0.0,0.0
2024,Diciembre,bod,Serrano,SIN ETIQUETA,SIN TAMAÑO,,6,172.5,0.0
2024,Diciembre,bod,Tomate Bola,GENERICA,3 X 4,,50,0.0,0.0
2024,Diciembre,bod,Tomate Bola,CAMPO REAL,5 X 5,,104,0.0,0.0
2024,Diciembre,bod,Tomate Bola,GENERICA,5 X 5,,31,0.0,0.0
2024,Diciembre,bod,Tomate Bola,KF,5 X 5,,96,0.0,0.0
2024,Diciembre,bod,Tomate Bola,CAMPO REAL,5 X 6,,255,0.0,0.0
2024,Diciembre,bod,Tomate Bola,GENERICA,5 X 6,,5,0.0,0.0
2024,Diciembre,bod,Tomate Bola,KF,5 X 6,,255,0.0,0.0
2024,Diciembre,bod,Tomate Bola,KF,6 X 6,,422,0.0,0.0
2024,Diciembre,bod,Tomate Bola,SHOW CASE,6 X 6,,621,0.0,0.0
2024,Diciembre,bod,Tomate Bola,CROWN JEWELS,6 X 7,,31,0.0,0.0
2024,Diciembre,bod,Tomate Bola,KF,6 X 7,,100,0.0,0.0
2024,Diciembre,bod,Tomate Bola,TOLIN,7 X 7,,27,0.0,0.0
2024,Diciembre,bod,Tomate Grape,BULK GRAPE TOMATO,SIN TAMAÑO,,45,0.0,0.0
2024,Diciembre,bod,Tomate Grape,GENERICA,SIN TAMAÑO,,26,0.0,0.0
2024,Diciembre,bod,Tomate Grape,SIN ETIQUETA,SIN TAMAÑO,,27,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,MAYTE,1 ERA,,69,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,VIOLETA,1 ERA,,75,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,VIOLETA,2 DA,,56,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,AMOS,LG,,9,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,BIG TOM,LG,,356,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,DOÑA ESTHER,LG,,409,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,EL PANINO,LG,,50,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,EL PANINO,LG,COLOR 2,5,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,ESTRELLA,LG,,28,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,GENERICA,LG,,49,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,ILIOS,LG,,58,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,MAYTE,LG,,14,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,PACIFIC,LG,,15,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,BIG TOM,MD,,25,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,DOÑA ESTHER,MD,,674,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,EL PANINO,MD,,45,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,EL PANINO,MD,COLOR 1,34,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,EL PANINO,MD,ROJO,62,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,ESTRELLA,MD,,23,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,GENERICA,MD,,116,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,ILIOS,MD,,60,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,MAYTE,MD,,44,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,TOMATOES ,MD,,34,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,VIOLETA,MD,,199,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,GENERICA,MIXTO ORIGINAL,,299,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,AMOS,SM,,32,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,BIG TOM,SM,,5,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,DOÑA ESTHER,SM,,7,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,EL PANINO,SM,,149,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,EL PANINO,SM,ROJO,95,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,ILIOS,SM,,69,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,MAYTE,SM,,54,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,SELECTO,SM,,57,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,VIOLETA,SM,,38,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,VIVA BAJA,SM,,175,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,YELLOWPEAK,SM,,17,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,BIG TOM,XL,,29,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,DOÑA ESTHER,XL,,185,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,EL PANINO,XL,,30,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,GENERICA,XL,,102,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,ILIOS,XL,,83,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,PACIFIC,XL,,72,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,TOMATOES ,XL,,25,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,TREZE,XL,,132,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,ANGELITA,XXL,,112,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,BARBOSA ,XXL,,20,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,DOÑA ESTHER,XXL,,97,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,ESTRELLA,XXL,,22,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,GENERICA,XXL,ROJO,36,0.0,0.0
2024,Diciembre,bod,Tomate Saladete,ILIOS,XXL,,42,0.0,0.0
2023,Enero,bod,Cebolla ,SIN ETIQUETA,JB SELEC,,0,17.1,0.0
2023,Enero,bod,Cebolla ,SIN ETIQUETA,LG SEL,,18,615.0,0.0
2023,Enero,bod,Cebolla ,SIN ETIQUETA,LM MEX,,0,46.5,0.0
2023,Enero,bod,Cebolla ,SIN ETIQUETA,LM SELEC,,9,26.0,0.0
2023,Enero,bod,Cebolla Morada,SIN ETIQUETA,SIN TAMAÑO,,1,11.0,0.0
2023,Enero,bod,Morron ,CEUTA,LG,,25,0.0,0.0
2023,Enero,bod,Morron ,FARMERS,MD,,23,0.0,0.0
2023,Enero,bod,Morron ,GENERICA,SM,,2,0.0,0.0
2023,Enero,bod,Morron ,CEUTA,XL,,27,0.0,0.0
2023,Enero,bod,Tomate Bola,GENERICA,3 X 4,,11,0.0,0.0
2023,Enero,bod,Tomate Bola,TOMATOES ,3 X 4,,2,0.0,0.0
2023,Enero,bod,Tomate Bola,TOMATOES ,4 X 3,,2,0.0,0.0
2023,Enero,bod,Tomate Bola,BUENO,4 X 4,,4,0.0,0.0
2023,Enero,bod,Tomate Bola,GENERICA,4 X 4,,35,0.0,0.0
2023,Enero,bod,Tomate Bola,GREAT FARM,4 X 4,,10,0.0,0.0
2023,Enero,bod,Tomate Bola,SIERRA MORENA,4 X 4,COLOR 3,4,0.0,0.0
2023,Enero,bod,Tomate Bola,TOLIN,4 X 4,,6,0.0,0.0
2023,Enero,bod,Tomate Bola,TOMATOES ,4 X 4,,46,0.0,0.0
2023,Enero,bod,Tomate Bola,CAMPO REAL,4 X 5,,38,0.0,0.0
2023,Enero,bod,Tomate Bola,GREAT FARM,4 X 5,,3,0.0,0.0
2023,Enero,bod,Tomate Bola,GREAT FARM,4 X 5,COLOR 4,6,0.0,0.0
2023,Enero,bod,Tomate Bola,GREEN LAND,4 X 5,COLOR 4,6,0.0,0.0
2023,Enero,bod,Tomate Bola,SIERRA MORENA,4 X 5,3.5,85,0.0,0.0
2023,Enero,bod,Tomate Bola,TOLIN,4 X 5,,8,0.0,0.0
2023,Enero,bod,Tomate Bola,TOMATOES ,4 X 5,,13,0.0,0.0
2023,Enero,bod,Tomate Bola,GENERICA,5 X 5,,8,0.0,0.0
2023,Enero,bod,Tomate Bola,LA HACIENDA,5 X 5,,2,0.0,0.0
